smiles,ACEA_T47D_80hr_Negative,ACEA_T47D_80hr_Positive,APR_HepG2_CellCycleArrest_24h_dn,APR_HepG2_CellCycleArrest_72h_dn,APR_HepG2_CellLoss_24h_dn,APR_HepG2_CellLoss_72h_dn,APR_HepG2_MicrotubuleCSK_72h_up,APR_HepG2_MitoMass_24h_dn,APR_HepG2_MitoMass_72h_dn,APR_HepG2_MitoMembPot_24h_dn,APR_HepG2_MitoMembPot_72h_dn,APR_HepG2_MitoticArrest_24h_up,APR_HepG2_MitoticArrest_72h_up,APR_HepG2_OxidativeStress_24h_up,APR_HepG2_OxidativeStress_72h_up,APR_HepG2_StressKinase_72h_up,APR_HepG2_p53Act_24h_up,APR_HepG2_p53Act_72h_up,ATG_AP_1_CIS_up,ATG_Ahr_CIS_up,ATG_BRE_CIS_up,ATG_CMV_CIS_up,ATG_CRE_CIS_up,ATG_DR4_LXR_CIS_dn,ATG_DR5_CIS_up,ATG_EGR_CIS_up,ATG_ERE_CIS_up,ATG_ERa_TRANS_up,ATG_E_Box_CIS_dn,ATG_HIF1a_CIS_up,ATG_HSE_CIS_up,ATG_IR1_CIS_dn,ATG_ISRE_CIS_dn,ATG_MRE_CIS_up,ATG_NRF2_ARE_CIS_up,ATG_Oct_MLP_CIS_up,ATG_PBREM_CIS_up,ATG_PPARg_TRANS_up,ATG_PPRE_CIS_up,ATG_PXRE_CIS_dn,ATG_PXRE_CIS_up,ATG_PXR_TRANS_up,ATG_Pax6_CIS_up,ATG_RORE_CIS_up,ATG_RXRb_TRANS_up,ATG_SREBP_CIS_up,ATG_Sp1_CIS_up,ATG_TCF_b_cat_CIS_dn,ATG_VDRE_CIS_up,ATG_Xbp1_CIS_up,ATG_p53_CIS_dn,BSK_3C_Eselectin_down,BSK_3C_HLADR_down,BSK_3C_ICAM1_down,BSK_3C_IL8_down,BSK_3C_MCP1_down,BSK_3C_MIG_down,BSK_3C_Proliferation_down,BSK_3C_SRB_down,BSK_3C_Thrombomodulin_up,BSK_3C_TissueFactor_down,BSK_3C_VCAM1_down,BSK_3C_Vis_down,BSK_3C_uPAR_down,BSK_4H_Eotaxin3_down,BSK_4H_MCP1_down,BSK_4H_Pselectin_down,BSK_4H_SRB_down,BSK_4H_VCAM1_down,BSK_4H_VEGFRII_down,BSK_4H_uPAR_down,BSK_BE3C_HLADR_down,BSK_BE3C_IL1a_down,BSK_BE3C_IP10_down,BSK_BE3C_MIG_down,BSK_BE3C_MMP1_down,BSK_BE3C_MMP1_up,BSK_BE3C_PAI1_down,BSK_BE3C_SRB_down,BSK_BE3C_TGFb1_down,BSK_BE3C_tPA_down,BSK_BE3C_uPAR_down,BSK_BE3C_uPA_down,BSK_CASM3C_HLADR_down,BSK_CASM3C_IL6_down,BSK_CASM3C_IL8_down,BSK_CASM3C_LDLR_down,BSK_CASM3C_MCP1_down,BSK_CASM3C_MCSF_down,BSK_CASM3C_MIG_down,BSK_CASM3C_Proliferation_down,BSK_CASM3C_SAA_down,BSK_CASM3C_SRB_down,BSK_CASM3C_Thrombomodulin_up,BSK_CASM3C_TissueFactor_down,BSK_CASM3C_VCAM1_down,BSK_CASM3C_uPAR_down,BSK_KF3CT_ICAM1_down,BSK_KF3CT_IL1a_down,BSK_KF3CT_IP10_down,BSK_KF3CT_MCP1_down,BSK_KF3CT_MMP9_down,BSK_KF3CT_SRB_down,BSK_KF3CT_TGFb1_down,BSK_KF3CT_TIMP2_down,BSK_KF3CT_uPA_down,BSK_LPS_CD40_down,BSK_LPS_Eselectin_down,BSK_LPS_IL1a_down,BSK_LPS_IL8_down,BSK_LPS_MCP1_down,BSK_LPS_MCSF_down,BSK_LPS_PGE2_down,BSK_LPS_SRB_down,BSK_LPS_TNFa_down,BSK_LPS_TissueFactor_down,BSK_LPS_VCAM1_down,BSK_SAg_CD38_down,BSK_SAg_CD40_down,BSK_SAg_CD69_down,BSK_SAg_Eselectin_down,BSK_SAg_IL8_down,BSK_SAg_MCP1_down,BSK_SAg_MIG_down,BSK_SAg_PBMCCytotoxicity_down,BSK_SAg_Proliferation_down,BSK_SAg_SRB_down,BSK_hDFCGF_CollagenIII_down,BSK_hDFCGF_IL8_down,BSK_hDFCGF_IP10_down,BSK_hDFCGF_MCSF_down,BSK_hDFCGF_MIG_down,BSK_hDFCGF_MMP1_down,BSK_hDFCGF_PAI1_down,BSK_hDFCGF_Proliferation_down,BSK_hDFCGF_SRB_down,BSK_hDFCGF_TIMP1_down,BSK_hDFCGF_VCAM1_down,CEETOX_H295R_11DCORT_dn,CEETOX_H295R_ANDR_dn,CEETOX_H295R_CORTISOL_dn,CEETOX_H295R_ESTRONE_dn,CEETOX_H295R_ESTRONE_up,NHEERL_ZF_144hpf_TERATOSCORE_up,NVS_NR_bER,NVS_NR_hER,NVS_NR_hPPARg,NVS_NR_hPXR,NVS_NR_mERa,OT_AR_ARSRC1_0960,OT_ER_ERaERb_0480,OT_ER_ERaERb_1440,OT_ER_ERbERb_0480,OT_ER_ERbERb_1440,OT_ERa_EREGFP_0120,OT_FXR_FXRSRC1_0480,OT_NURR1_NURR1RXRa_0480,TOX21_ARE_BLA_agonist_ratio,TOX21_AR_BLA_Antagonist_ratio,TOX21_AR_LUC_MDAKB2_Antagonist,TOX21_AR_LUC_MDAKB2_Antagonist2,TOX21_AhR_LUC_Agonist,TOX21_Aromatase_Inhibition,TOX21_ERa_BLA_Antagonist_ratio,TOX21_ERa_LUC_BG1_Agonist,TOX21_FXR_BLA_antagonist_ratio,TOX21_MMP_ratio_down,TOX21_TR_LUC_GH3_Antagonist,TOX21_p53_BLA_p1_ratio,TOX21_p53_BLA_p2_ch2,TOX21_p53_BLA_p2_ratio,TOX21_p53_BLA_p2_viability,TOX21_p53_BLA_p3_ratio,TOX21_p53_BLA_p4_ratio,TOX21_p53_BLA_p5_ratio,Tanguay_ZF_120hpf_AXIS_up,Tanguay_ZF_120hpf_ActivityScore,Tanguay_ZF_120hpf_JAW_up,Tanguay_ZF_120hpf_MORT_up,Tanguay_ZF_120hpf_PE_up,Tanguay_ZF_120hpf_SNOU_up,Tanguay_ZF_120hpf_YSE_up
O=C1C(CCC1=O)C,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
O1[C@@H]2[C@]34[C@H]([C@H](N(CC3)C)Cc3c4c1c(OC)cc3)C=C[C@@H]2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Clc1cc2ncc(Oc3ccc(OC(C(OCC)=O)C)cc3)nc2cc1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O1[C@@H]2[C@]34[C@H]([C@H](N(CC3)C)Cc3c4c1c(OCC)cc3)C=C[C@@H]2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,
S(=O)(=O)([O-])C(F)(F)F.[n+]1(ccn(CCCC)c1C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
SCC(OCC(CCCC)CC)=O,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Brc1c(C)c(cc(Br)c1O)C1(OS(=O)(=O)c2c1cccc2)c1cc(Br)c(O)c(Br)c1C,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,
P(O)(O)(O)=O,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
S(O)(O)(=O)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
O1CC1COC(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,
Fc1ccccc1C(O)(Cn1ncnc1)c1ccc(F)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Oc1ccc(cc1)C#N,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cl\C(=C/[C@H]1[C@@H](C(O[C@H](C#N)c2cc(Oc3ccccc3)ccc2)=O)C1(C)C)\C(F)(F)F,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](OC(=O)CCC)(C(=O)CC)[C@]4(C[C@@H]3O)C)CCC2=C1)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,,,,,,,,,,,,,,
OC=1NC(=O)C(C(CCC)C)(CC)C(=O)N=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,
O=C1C=C2CC[C@@H]3[C@@H]([C@]2(C=C1)C)[C@@H](O)C[C@]1([C@H]3CC[C@]1(O)C(=O)COC(=O)CC(C)(C)C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,,,,,,,,,,,,,,
S(O)(=O)(=O)[O-].[Na+],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Cl[O-].[Na+],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,
I[Cu],,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,
Cl.S1c2c(N(c3c1cccc3)CCCN(C)C)cc(cc2)C(=O)CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,,1,0,0,0,0,0,0,0,,,,,,,
O(Cc1ncc([N+](=O)[O-])n1C)C(=O)N,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
I[Na],0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,
O1[C@@H](C\C=C\C=C\C=C\C=C\[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@@](O)(C[C@H](O)[C@H]2C(O)=O)C[C@@H](O)C[C@H]2O[C@@H]2\C=C\C1=O)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,
s1cc(nc1N=C(N)N)CSCCC(N)=NS(=O)(=O)N,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,
ClC(c1ccccc1)(c1ccccc1)c1ccccc1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oc1cc(ccc1O)C(O)CNC(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,
N(C(C)C)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
[Sn](O)(c1ccccc1)(c1ccccc1)c1ccccc1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,1,,0,,,,,,0,,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,,1,,1,,,
NC12CC3CC(C1)CC(C2)C3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,,,,,,
OC(=O)CCn1c2c(cccc2)c(Cn2ccnc2)c1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,
[Br-].O(C(=O)C(O)(c1ccccc1)c1ccccc1)C1CCC[N+](C1)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,
O=C1N(COC(=O)C2C(C)(C)C2C=C(C)C)C(=O)C2=C1CCCC2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,,,,,,1,0,0,,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1cc(nc1CN(C)C)CSCCNC(NC)=C[N+](=O)[O-],,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Nc1ccc(cc1)C(C)(C)C,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,
Cl.Oc1ccc(cc1)C(O)CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,
O(CC(O)C)c1ccccc1,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
O=C1C=CNC(=O)C1(CC)CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,
O1[C@]23[C@@H]([C@@](C)([C@@H](O)C=C2)C1=O)[C@@H]([C@]12[C@H]3CC[C@](O)(C1)C(C2)=C)C(O)=O,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
O(C)c1cc(OC)ccc1/C(=C/C(O)=O)/C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,0,,,,,,,,,,,,,,,,
OC(=O)\C=C/C(O)=O.N1[C@@H]2Cc3c(cccc3)[C@]1(c1c2cccc1)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,
